iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
OWID_AFR,,Africa,17/01/21,3264186,26574,29725.286,78907,598,885.143,2376.569,19.348,21.642,57.45,0.435,0.644,,,,,,,,
OWID_AFR,,Africa,18/01/21,3286653,22467,28930.143,79632,725,891.429,2392.927,16.358,21.063,57.978,0.528,0.649,,,,,,,,
OWID_AFR,,Africa,19/01/21,3310070,23417,28556.714,80834,1202,909.571,2409.976,17.049,20.791,58.853,0.875,0.662,,,,,,,,
OWID_AFR,,Africa,20/01/21,3338406,28336,27737.286,81756,922,866.857,2430.607,20.631,20.195,59.524,0.671,0.631,,,,,,,,
OWID_AFR,,Africa,21/01/21,3366274,27868,26828.714,82781,1025,862.857,2450.897,20.29,19.533,60.271,0.746,0.628,,,,,,,,
OWID_AFR,,Africa,22/01/21,3392442,26168,26056.857,83755,974,872.714,2469.949,19.052,18.971,60.98,0.709,0.635,,,,,,,,
OWID_AFR,,Africa,23/01/21,3419761,27319,26021.286,84537,782,889.714,2489.84,19.89,18.945,61.549,0.569,0.648,,,,,,,,
OWID_AFR,,Africa,24/01/21,3439881,20120,25099.286,85184,647,896.714,2504.488,14.649,18.274,62.02,0.471,0.653,,,,,,,,
OWID_AFR,,Africa,25/01/21,3456563,16682,24272.857,85955,771,903.286,2516.634,12.146,17.672,62.582,0.561,0.658,,,,,,,,
OWID_AFR,,Africa,26/01/21,3475169,18606,23585.571,86938,983,872,2530.181,13.547,17.172,63.297,0.716,0.635,,,,,,,,
OWID_AFR,,Africa,27/01/21,3495997,20828,22513,87989,1051,890.429,2545.345,15.164,16.391,64.063,0.765,0.648,,,,,,,,
OWID_AFR,,Africa,28/01/21,3516781,20784,21501,88985,996,886.286,2560.477,15.132,15.654,64.788,0.725,0.645,,,,,,,,
OWID_AFR,,Africa,29/01/21,3536000,19219,20508.286,89831,846,868,2574.47,13.993,14.932,65.404,0.616,0.632,,,,,,,,
OWID_AFR,,Africa,30/01/21,3553865,17865,19157.714,90446,615,844.143,2587.477,13.007,13.948,65.851,0.448,0.615,,,,,,,,
OWID_AFR,,Africa,31/01/21,3569617,15752,18533.714,90971,525,826.714,2598.946,11.469,13.494,66.234,0.382,0.602,,,,,,,,
OWID_AFR,,Africa,01/02/21,3582323,12706,17965.714,91480,509,789.286,2608.197,9.251,13.08,66.604,0.371,0.575,,,,,,,,
OWID_AFR,,Africa,02/02/21,3597149,14826,17425.714,92364,884,775.143,2618.991,10.794,12.687,67.248,0.644,0.564,,,,,,,,
OWID_AFR,,Africa,03/02/21,3612610,15461,16659,93073,709,726.286,2630.248,11.257,12.129,67.764,0.516,0.529,,,,,,,,
OWID_AFR,,Africa,04/02/21,3629085,16475,16043.429,93640,567,665,2642.243,11.995,11.681,68.177,0.413,0.484,,,,,,,,
OWID_AFR,,Africa,05/02/21,3644981,15896,15568.714,94187,547,622.286,2653.816,11.573,11.335,68.575,0.398,0.453,,,,,,,,
OWID_AFR,,Africa,06/02/21,3658526,13545,14951.571,94735,548,612.714,2663.678,9.862,10.886,68.974,0.399,0.446,,,,,,,,
OWID_AFR,,Africa,07/02/21,3670261,11735,14377.714,95092,357,588.714,2672.222,8.544,10.468,69.234,0.26,0.429,,,,,,,,
OWID_AFR,,Africa,08/02/21,3681674,11413,14193,95535,443,579.286,2680.532,8.31,10.334,69.557,0.323,0.422,,,,,,,,
OWID_AFR,,Africa,09/02/21,3693025,11351,13696.571,96234,699,552.857,2688.796,8.264,9.972,70.065,0.509,0.403,,,,,,,,
OWID_AFR,,Africa,10/02/21,3706143,13118,13361.857,96770,536,528.143,2698.347,9.551,9.728,70.456,0.39,0.385,,,,,,,,
OWID_AFR,,Africa,11/02/21,3718013,11870,12704,97265,495,517.857,2706.989,8.642,9.249,70.816,0.36,0.377,,,,,,,,
OWID_AFR,,Africa,12/02/21,3731948,13935,12423.857,97830,565,520.429,2717.135,10.146,9.045,71.227,0.411,0.379,,,,,,,,
OWID_AFR,,Africa,13/02/21,3742862,10914,12048,98182,352,492.429,2725.081,7.946,8.772,71.484,0.256,0.359,,,,,,,,
OWID_AFR,,Africa,14/02/21,3753187,10325,11846.571,98475,293,483.286,2732.598,7.517,8.625,71.697,0.213,0.352,,,,,,,,
OWID_AFR,,Africa,15/02/21,3763051,9864,11625.286,98945,470,487.143,2739.78,7.182,8.464,72.039,0.342,0.355,,,,,,,,
OWID_AFR,,Africa,16/02/21,3773094,10043,11438.429,99411,466,453.857,2747.092,7.312,8.328,72.379,0.339,0.33,,,,,,,,
OWID_AFR,,Africa,17/02/21,3785411,12317,11324,99813,402,434.714,2756.06,8.968,8.245,72.671,0.293,0.317,,,,,,,,
OWID_AFR,,Africa,18/02/21,3799304,13893,11613,100325,512,437.143,2766.175,10.115,8.455,73.044,0.373,0.318,,,,,,,,
OWID_AFR,,Africa,19/02/21,3810320,11016,11196,100709,384,411.286,2774.196,8.02,8.152,73.324,0.28,0.299,,,,,,,,
OWID_AFR,,Africa,20/02/21,3819882,9562,11002.857,100999,290,402.429,2781.157,6.962,8.011,73.535,0.211,0.293,,,,,,,,
OWID_AFR,,Africa,21/02/21,3829402,9520,10887.857,101336,337,408.714,2788.089,6.931,7.927,73.78,0.245,0.298,,,,,,,,
OWID_AFR,,Africa,22/02/21,3838411,9009,10765.714,101672,336,389.571,2794.648,6.559,7.838,74.025,0.245,0.284,,,,,,,,
OWID_AFR,,Africa,23/02/21,3846157,7746,10437.571,102142,470,390.143,2800.288,5.64,7.599,74.367,0.342,0.284,,,,,,,,
OWID_AFR,,Africa,24/02/21,3856684,10527,10181.857,102468,326,379.286,2807.952,7.664,7.413,74.604,0.237,0.276,,,,,,,,
OWID_AFR,,Africa,25/02/21,3868952,12268,9949.714,102825,357,357.143,2816.884,8.932,7.244,74.864,0.26,0.26,,,,,,,,
OWID_AFR,,Africa,26/02/21,3880061,11109,9963,103142,317,347.571,2824.972,8.088,7.254,75.095,0.231,0.253,,,,,,,,
OWID_AFR,,Africa,27/02/21,3887893,7832,9715.857,103481,339,354.571,2830.674,5.702,7.074,75.342,0.247,0.258,,,,,,,,
OWID_AFR,,Africa,28/02/21,3897303,9410,9700.143,103706,225,338.571,2837.526,6.851,7.062,75.506,0.164,0.247,,,,,,,,
OWID_AFR,,Africa,01/03/21,3906136,8833,9675,104021,315,335.571,2843.957,6.431,7.044,75.735,0.229,0.244,,,,,,,,
OWID_AFR,,Africa,02/03/21,3913848,7712,9670.143,104384,363,320.286,2849.572,5.615,7.041,75.999,0.264,0.233,,,,,,,,
OWID_AFR,,Africa,03/03/21,3924753,10905,9724.143,104662,278,313.429,2857.511,7.94,7.08,76.202,0.202,0.228,,,,,,,,
OWID_AFR,,Africa,04/03/21,3937138,12385,9740.857,104993,331,309.714,2866.528,9.017,7.092,76.443,0.241,0.225,,,,,,,,
OWID_AFR,,Africa,05/03/21,3945701,8563,9377.143,105220,227,296.857,2872.763,6.234,6.827,76.608,0.165,0.216,,,,,,,,
OWID_AFR,,Africa,06/03/21,3955653,9952,9680,105483,263,286,2880.009,7.246,7.048,76.799,0.191,0.208,,,,,,,,
OWID_AFR,,Africa,07/03/21,3964055,8402,9536,105713,230,286.714,2886.126,6.117,6.943,76.967,0.167,0.209,,,,,,,,
OWID_AFR,,Africa,08/03/21,3973332,9277,9599.429,106092,379,295.857,2892.88,6.754,6.989,77.243,0.276,0.215,,,,,,,,
OWID_AFR,,Africa,09/03/21,3981159,7827,9615.857,106381,289,285.286,2898.579,5.699,7.001,77.453,0.21,0.208,,,,,,,,
OWID_AFR,,Africa,10/03/21,3991580,10421,9546.714,106682,301,288.571,2906.166,7.587,6.951,77.672,0.219,0.21,,,,,,,,
OWID_AFR,,Africa,11/03/21,4006913,15333,9967.857,107006,324,287.571,2917.33,11.164,7.257,77.908,0.236,0.209,,,,,,,,
OWID_AFR,,Africa,12/03/21,4016733,9820,10147.429,107233,227,287.571,2924.479,7.15,7.388,78.074,0.165,0.209,,,,,,,,
OWID_AFR,,Africa,13/03/21,4027046,10313,10199,107527,294,292,2931.988,7.509,7.426,78.288,0.214,0.213,,,,,,,,
OWID_AFR,,Africa,14/03/21,4035708,8662,10236.143,107778,251,295,2938.295,6.307,7.453,78.47,0.183,0.215,,,,,,,,
OWID_AFR,,Africa,15/03/21,4044120,8412,10112.571,108087,309,285,2944.419,6.125,7.363,78.695,0.225,0.208,,,,,,,,
OWID_AFR,,Africa,16/03/21,4053103,8983,10277.714,108394,307,287.571,2950.96,6.54,7.483,78.919,0.224,0.209,,,,,,,,
OWID_AFR,,Africa,17/03/21,4064212,11109,10376,108671,277,284.143,2959.048,8.088,7.554,79.121,0.202,0.207,,,,,,,,
OWID_AFR,,Africa,18/03/21,4075556,11344,9806.143,108932,261,275.143,2967.307,8.259,7.14,79.311,0.19,0.2,,,,,,,,
OWID_AFR,,Africa,19/03/21,4088217,12661,10212,109477,545,320.571,2976.525,9.218,7.435,79.707,0.397,0.233,,,,,,,,
OWID_AFR,,Africa,20/03/21,4097421,9204,10053.571,109674,197,306.714,2983.226,6.701,7.32,79.851,0.143,0.223,,,,,,,,
OWID_AFR,,Africa,21/03/21,4106515,9094,10115.286,109903,229,303.571,2989.847,6.621,7.365,80.018,0.167,0.221,,,,,,,,
OWID_AFR,,Africa,22/03/21,4116102,9587,10283.143,110163,260,296.571,2996.827,6.98,7.487,80.207,0.189,0.216,,,,,,,,
OWID_AFR,,Africa,23/03/21,4124688,8586,10226.429,110485,322,298.714,3003.079,6.251,7.446,80.441,0.234,0.217,,,,,,,,
OWID_AFR,,Africa,24/03/21,4135588,10900,10196.571,110807,322,305.143,3011.015,7.936,7.424,80.676,0.234,0.222,,,,,,,,
OWID_AFR,,Africa,25/03/21,4148083,12495,10361,111193,386,323,3020.112,9.097,7.544,80.957,0.281,0.235,,,,,,,,
OWID_AFR,,Africa,26/03/21,4166627,18544,11201.429,111537,344,294.286,3033.613,13.501,8.155,81.207,0.25,0.214,,,,,,,,
OWID_AFR,,Africa,27/03/21,4176102,9475,11240.143,111730,193,293.714,3040.512,6.899,8.184,81.348,0.141,0.214,,,,,,,,
OWID_AFR,,Africa,28/03/21,4185103,9001,11226.857,111913,183,287.143,3047.065,6.553,8.174,81.481,0.133,0.209,,,,,,,,
OWID_AFR,,Africa,29/03/21,4194810,9707,11244,112225,312,294.571,3054.133,7.067,8.186,81.708,0.227,0.214,,,,,,,,
OWID_AFR,,Africa,30/03/21,4204572,9762,11412,112502,277,288.143,3061.24,7.107,8.309,81.91,0.202,0.21,,,,,,,,
OWID_AFR,,Africa,31/03/21,4217324,12752,11676.571,112759,257,278.857,3070.525,9.284,8.501,82.097,0.187,0.203,,,,,,,,
OWID_AFR,,Africa,01/04/21,4239468,22144,13055,113166,407,281.857,3086.647,16.122,9.505,82.393,0.296,0.205,,,,,,,,
OWID_AFR,,Africa,02/04/21,4252646,13178,12288.429,113413,247,268,3096.242,9.595,8.947,82.573,0.18,0.195,,,,,,,,
OWID_AFR,,Africa,03/04/21,4261427,8781,12189.286,113581,168,264.429,3102.635,6.393,8.875,82.695,0.122,0.193,,,,,,,,
OWID_AFR,,Africa,04/04/21,4270938,9511,12262.143,113853,272,277.143,3109.56,6.925,8.928,82.893,0.198,0.202,,,,,,,,
OWID_AFR,,Africa,05/04/21,4280192,9254,12197.429,114083,230,265.429,3116.297,6.738,8.881,83.061,0.167,0.193,,,,,,,,
OWID_AFR,,Africa,06/04/21,4289768,9576,12170.857,114319,236,259.571,3123.269,6.972,8.861,83.233,0.172,0.189,,,,,,,,
OWID_AFR,,Africa,07/04/21,4301442,11674,12016.857,114586,267,261,3131.769,8.5,8.749,83.427,0.194,0.19,,,,,,,,
OWID_AFR,,Africa,08/04/21,4318276,16834,11258.286,114937,351,253,3144.025,12.256,8.197,83.683,0.256,0.184,,,,,,,,
OWID_AFR,,Africa,09/04/21,4330817,12541,11167.286,115199,262,255.143,3153.156,9.131,8.131,83.873,0.191,0.186,,,,,,,,
OWID_AFR,,Africa,10/04/21,4340538,9721,11301.571,115422,223,263,3160.234,7.078,8.228,84.036,0.162,0.191,,,,,,,,
OWID_AFR,,Africa,11/04/21,4350222,9684,11326.286,115710,288,265.286,3167.284,7.051,8.246,84.245,0.21,0.193,,,,,,,,
OWID_AFR,,Africa,12/04/21,4360411,10189,11459.857,115974,264,270.143,3174.703,7.418,8.344,84.438,0.192,0.197,,,,,,,,
OWID_AFR,,Africa,13/04/21,4370321,9910,11507.571,116378,404,294.143,3181.918,7.215,8.378,84.732,0.294,0.214,,,,,,,,
OWID_AFR,,Africa,14/04/21,4384246,13925,11829.143,116746,368,308.571,3192.056,10.138,8.612,85,0.268,0.225,,,,,,,,
OWID_AFR,,Africa,15/04/21,4396953,12707,11239.571,117059,313,303.143,3201.308,9.252,8.183,85.228,0.228,0.221,,,,,,,,
OWID_AFR,,Africa,16/04/21,4408982,12029,11166.429,117366,307,309.571,3210.066,8.758,8.13,85.451,0.224,0.225,,,,,,,,
OWID_AFR,,Africa,17/04/21,4422345,13363,11686.714,117646,280,317.714,3219.795,9.729,8.509,85.655,0.204,0.231,,,,,,,,
OWID_AFR,,Africa,18/04/21,4431669,9324,11635.286,117898,252,312.571,3226.584,6.789,8.471,85.838,0.183,0.228,,,,,,,,
OWID_AFR,,Africa,19/04/21,4440431,8762,11431.429,118197,299,317.571,3232.963,6.379,8.323,86.056,0.218,0.231,,,,,,,,
OWID_AFR,,Africa,20/04/21,4450542,10111,11460.143,118608,411,318.571,3240.325,7.362,8.344,86.355,0.299,0.232,,,,,,,,
OWID_AFR,,Africa,21/04/21,4462360,11818,11159.143,118919,311,310.429,3248.929,8.604,8.125,86.582,0.226,0.226,,,,,,,,
OWID_AFR,,Africa,22/04/21,4474945,12585,11141.714,119227,308,309.714,3258.092,9.163,8.112,86.806,0.224,0.225,,,,,,,,
OWID_AFR,,Africa,23/04/21,4487043,12098,11151.571,119604,377,319.714,3266.9,8.808,8.119,87.081,0.274,0.233,,,,,,,,
OWID_AFR,,Africa,24/04/21,4497196,10153,10693,119841,237,313.571,3274.292,7.392,7.785,87.253,0.173,0.228,,,,,,,,
OWID_AFR,,Africa,25/04/21,4506733,9537,10723.429,120132,291,319.143,3281.236,6.944,7.807,87.465,0.212,0.232,,,,,,,,
OWID_AFR,,Africa,26/04/21,4513540,6807,10444.143,120427,295,318.571,3286.192,4.956,7.604,87.68,0.215,0.232,,,,,,,,
OWID_AFR,,Africa,27/04/21,4523057,9517,10359.286,120793,366,312.143,3293.121,6.929,7.542,87.946,0.266,0.227,,,,,,,,
OWID_AFR,,Africa,28/04/21,4532580,9523,10031.429,121133,340,316.286,3300.054,6.933,7.304,88.194,0.248,0.23,,,,,,,,
OWID_AFR,,Africa,29/04/21,4548180,15600,10462.143,121529,396,328.857,3311.412,11.358,7.617,88.482,0.288,0.239,,,,,,,,
OWID_AFR,,Africa,30/04/21,4557699,9519,10093.714,121784,255,311.429,3318.343,6.931,7.349,88.668,0.186,0.227,,,,,,,,
OWID_AFR,,Africa,01/05/21,4565548,7849,9764.571,122068,284,318.143,3324.057,5.715,7.109,88.875,0.207,0.232,,,,,,,,
OWID_AFR,,Africa,02/05/21,4571597,6049,9266.286,122297,229,309.286,3328.462,4.404,6.747,89.041,0.167,0.225,,,,,,,,
OWID_AFR,,Africa,03/05/21,4578841,7244,9328.714,122554,257,303.857,3333.736,5.274,6.792,89.228,0.187,0.221,,,,,,,,
OWID_AFR,,Africa,04/05/21,4586033,7192,8996.571,122889,335,299.429,3338.972,5.236,6.55,89.472,0.244,0.218,,,,,,,,
